path,label,width,height,aspect_ratio,size_kb,channels,mean_brightness,std_brightness,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_ratio,green_ratio,blue_ratio,entropy,contrast,edge_density
data/AI_SD_ukiyo-e/9-947171145-109505.jpg,AI,768,768,1.0,112.56640625,3,113.26094281231916,64.4487774190197,120.59195454915364,120.66502210828993,98.52585177951389,76.45234427659291,63.84840795060262,47.0496286716342,0.3549089137432029,0.35512395568476424,0.2899671305720329,232677.46266629547,63.3209229170994,0.09635077582465278
data/AI_SD_ukiyo-e/9-960801906-737920.jpg,AI,768,768,1.0,105.2724609375,3,130.5468863028067,53.860093601226815,139.91013420952692,129.25137837727866,122.47914632161458,71.29568321696526,44.25435185285582,38.81713235633895,0.3572410857429464,0.33002543386973093,0.3127334803873228,266408.8170420631,43.69658156706093,0.08000691731770833
data/AI_SD_ukiyo-e/9-935042632-531620.jpg,AI,768,768,1.0,112.12890625,3,109.94905259874132,54.66419096042906,120.64548577202692,118.75541347927518,90.44625854492188,72.6985808553564,45.69243914087339,31.92669755179268,0.365761786695644,0.36003164093546924,0.2742065723688867,270339.2758902803,47.22763946965264,0.1253729926215278
data/AI_SD_ukiyo-e/9-975556822-400989.jpg,AI,768,768,1.0,112.6474609375,3,100.60513588234231,54.18611339536799,103.6675788031684,103.26160685221355,94.88622199164496,64.57411035683982,47.983695537751736,47.822719685264275,0.3434800748290744,0.3421349746762365,0.31438495049468906,273210.5897562706,46.56836922652705,0.14604356553819445
data/AI_SD_ukiyo-e/9-828434681-942697.jpg,AI,768,768,1.0,130.4921875,3,120.08464050292969,49.825226125924914,127.45212131076389,127.22023688422308,105.58156331380208,59.989372328106256,46.821846527467955,36.621218082110495,0.35378413308307166,0.3531404636801971,0.29307540323673126,263841.59766788554,48.190243660041126,0.1299285888671875
data/AI_SD_ukiyo-e/9-885585725-316772.jpg,AI,768,768,1.0,134.2431640625,3,114.37308756510417,61.60837158708444,110.72581142849393,123.03422546386719,109.35922580295139,76.23771129201404,58.81284198146361,44.7457104216551,0.3227035712268293,0.358575687349622,0.3187207414235487,254035.43252892562,57.28062246473761,0.12114630805121528
data/AI_SD_ukiyo-e/9-879597690-461892.jpg,AI,768,768,1.0,114.7109375,3,117.40426240143952,67.10056340318374,123.96396043565538,121.48175557454427,106.76707119411893,79.30841913724052,64.40102394482501,53.826890772289545,0.3519575805853519,0.3449101224825001,0.3031322969321479,236380.39493892208,62.75017549882476,0.13548448350694445
data/AI_SD_ukiyo-e/9-90774543-781273.jpg,AI,768,768,1.0,107.2275390625,3,126.23214100025318,63.2739658227725,126.58873833550348,130.84887017144098,121.25881449381511,80.7468033220785,57.201044395451675,46.611191786157605,0.33427497765208514,0.34552444180646125,0.3202005805414536,247869.6494513766,57.78470432570417,0.10236612955729167
data/AI_SD_ukiyo-e/9-822816619-270640.jpg,AI,768,768,1.0,118.51171875,3,110.27701427318432,51.16765418294027,116.026121351454,112.65898980034723,102.14593166775174,65.16773545670371,46.6205292299475,36.45872281872703,0.350711107284871,0.3405333092088201,0.3087555835063089,274784.4971244803,46.435423990789396,0.1208004421657986
data/AI_SD_ukiyo-e/9-936665859-720821.jpg,AI,768,768,1.0,124.8681640625,3,131.05367646393952,75.91518454107212,146.86754014756946,135.56114027235242,110.7323489718967,94.53024338352651,72.08807283567522,49.732652319911175,0.373555691353131,0.344798009309448,0.28164629933742097,209526.63961209636,71.58626372046314,0.11164008246527778
data/AI_SD_ukiyo-e/9-977391159-670426.jpg,AI,768,768,1.0,104.3759765625,3,132.41655081289787,53.2926584154155,148.503665500217,136.95981174045139,111.78617519802518,64.51133240862467,47.83113891280128,36.95596822285856,0.37382956684432883,0.34477012352223013,0.2814003096334409,250128.96770709977,48.21689355732054,0.0822872585720486
data/AI_SD_ukiyo-e/9-980270666-979558.jpg,AI,768,768,1.0,107.2861328125,3,126.74482953106916,44.08716519770709,127.23321702745226,133.6836395263672,119.31763203938802,59.48164724854634,34.175326385552594,31.96038553391177,0.3346177709922896,0.35158209877533797,0.3138001302323724,278076.30243715644,32.074869859896005,0.08476935492621528
data/AI_SD_ukiyo-e/9-927138457-701832.jpg,AI,768,768,1.0,124.923828125,3,137.79702476218895,70.36169116070596,145.72992282443576,149.6590338812934,118.00211758083768,80.4638411777611,68.07687361359207,56.10646850916107,0.3525231479076743,0.36202773400363325,0.28544911808869255,213714.26298343184,66.35760961880628,0.1493615044487847
data/AI_SD_ukiyo-e/9-901022777-486127.jpg,AI,768,768,1.0,129.408203125,3,129.12591722276477,59.36168698862162,135.672604031033,134.45843505859375,117.24671257866754,70.09683168757964,60.16883279782055,42.721950281857275,0.3502333405745186,0.34709901247433667,0.30266764695114484,244630.39421784744,56.02835396247672,0.12603251139322916
data/AI_SD_ukiyo-e/9-970746969-945890.jpg,AI,768,768,1.0,127.5771484375,3,123.93685347945602,71.71223075407052,133.02731153700086,132.87524244520398,105.90800645616319,84.27645953618227,69.45512736624869,54.898317094181195,0.35778249918496247,0.35737350302407456,0.2848439977909629,222930.08180044542,69.90271991291277,0.15514628092447916
data/AI_SD_ukiyo-e/9-904655593-921787.jpg,AI,768,768,1.0,113.4462890625,3,104.09202123571325,47.46058619979708,110.94480217827692,110.20290629069011,91.12835523817274,52.848368111807304,47.42315667633469,38.25252628470136,0.3552779577826487,0.35290218847526245,0.29181985374208885,276309.76189611515,45.73158568871819,0.10381571451822917
data/AI_SD_ukiyo-e/9-936665859-966263.jpg,AI,768,768,1.0,123.57421875,3,131.84489158347802,67.76677527953585,146.97170681423611,136.48282708062067,112.08014085557726,75.65682372485298,67.72174927245621,53.15863841987019,0.37157730079409385,0.3450590701478591,0.28336362905804696,216649.3853331107,67.13803616496841,0.14467366536458334
data/AI_SD_ukiyo-e/9-900703333-998435.jpg,AI,768,768,1.0,102.1669921875,3,119.44829700611255,59.61250716974834,124.35266621907552,126.7484622531467,107.24376254611545,79.38787271278089,53.35163158760314,35.858418744437955,0.34701950365663786,0.3537052304358389,0.2992752659075233,249772.03413927034,56.82562418882056,0.07713826497395833
data/AI_SD_ukiyo-e/9-85110427-242562.jpg,AI,768,768,1.0,118.5791015625,3,130.06853795934606,65.19575124188043,139.61563958062067,132.71473015679254,117.875244140625,89.51628210548743,55.61891931309141,37.389879590120906,0.35780018178892375,0.34011486620557324,0.302084952005503,240327.2532864749,60.165931648125174,0.1277855767144097
data/AI_SD_ukiyo-e/9-907676209-218533.jpg,AI,768,768,1.0,105.8447265625,3,115.99959309895833,63.31603049985773,113.51337348090277,111.16881476508246,123.31659105088976,82.84724980216069,54.845607260435784,45.51917785856986,0.32618899902538284,0.319451737703497,0.3543592632711201,259789.5060974034,57.08513274687641,0.09477912055121528
data/AI_SD_ukiyo-e/9-972212624-254632.jpg,AI,768,768,1.0,113.5322265625,3,125.68506707085504,56.06473761320072,136.8342081705729,132.5998789469401,107.62111409505208,64.65394432475262,57.751574562806645,37.62928596253873,0.3629023223404165,0.35167232415973715,0.2854253534998463,251787.9166722328,53.15802499070028,0.11078728569878472
data/AI_SD_ukiyo-e/9-856562312-248996.jpg,AI,768,768,1.0,123.2314453125,3,116.73159224898727,58.31804648223723,129.44077385796442,121.70027499728732,99.05372789171007,71.53710713301159,54.44515552544715,40.27943626359717,0.36962508424702656,0.34752167387471794,0.2828532418782555,254885.44835857276,55.636074806136406,0.11545817057291667
data/AI_SD_ukiyo-e/9-848981174-855007.jpg,AI,768,768,1.0,109.26171875,3,130.65923450611257,63.6803173098597,136.84086100260416,131.66105143229166,123.47579108344183,80.8884108012533,54.2263572634372,50.90478967007589,0.34910368567992395,0.3358891341280901,0.315007180191986,247824.35093872322,55.79485041862565,0.09538438585069445
data/AI_SD_ukiyo-e/9-87751948-14509.jpg,AI,768,768,1.0,125.2861328125,3,125.1945229989511,67.91086697914655,147.45575629340277,128.36815049913196,99.75966220431857,81.89089345560139,60.75834176837811,47.8058204954352,0.39260438545605864,0.3417831904680778,0.2656124240758636,230647.5348351959,63.56742225867196,0.11194017198350695
data/AI_SD_ukiyo-e/9-845730536-664512.jpg,AI,768,768,1.0,134.5673828125,3,127.411784419307,67.32927336581444,134.20358106825086,135.3791961669922,112.65257602267795,82.11656987832396,67.40269672372523,44.564517248074345,0.3511019583206744,0.354177589835973,0.2947204518433525,226391.14227202855,66.32285994381249,0.1182132297092014
data/AI_SD_ukiyo-e/9-955674977-689355.jpg,AI,768,768,1.0,120.9541015625,3,114.41620551215277,56.256154667588056,92.62787034776476,116.52461412217882,134.09613206651477,61.25513077804363,52.03704702148986,46.559027688617284,0.26985650017303486,0.3394758449370242,0.3906676548899409,271176.7741271478,49.58071966164244,0.12288581000434028
data/AI_SD_ukiyo-e/9-837307515-388201.jpg,AI,768,768,1.0,90.1064453125,3,118.8847085458261,60.399105113517486,115.32457648383246,125.01680501302083,116.312744140625,67.40598503411184,60.1663309927219,52.18916883507897,0.32335130366907444,0.3505267317168073,0.3261219646141183,247573.20963445844,59.70284336383341,0.07463243272569445
data/AI_SD_ukiyo-e/9-926823509-129028.jpg,AI,768,768,1.0,103.28515625,3,125.76984094690394,56.16857989115085,127.66945224338107,140.81341044108072,108.82666015625,66.3704787713925,53.96132423817483,40.38408416151604,0.3383679565842262,0.37320396628453956,0.2884280771312342,248238.98226370852,53.53505522365741,0.08857557508680555
data/AI_SD_ukiyo-e/9-868801440-433269.jpg,AI,768,768,1.0,124.7451171875,3,122.81747153953269,68.1867983651441,127.43129306369357,124.31235758463542,116.7087639702691,88.11282869786267,56.7676381292556,53.8613474805954,0.34585549723049996,0.337390535799085,0.3167539669704151,243022.75353002935,60.452958884130474,0.13287353515625
data/AI_SD_ukiyo-e/9-922711795-731222.jpg,AI,768,768,1.0,146.2060546875,3,115.62204827202692,75.35417145278097,127.77779812282986,122.39077589246962,96.69757080078125,90.48985217917546,75.31095976477044,51.21411604511279,0.3683778311388148,0.35284728049018743,0.27877488837099773,213405.1777155539,75.37576383133997,0.127227783203125
data/AI_SD_ukiyo-e/9-9508490-396371.jpg,AI,768,768,1.0,106.162109375,3,121.53364506474247,67.08900694922767,144.04241604275174,125.67262437608507,94.88589477539062,81.32081591931666,62.127160300356856,42.38002944048572,0.39506869604165595,0.3446854142300477,0.2602458897282963,235108.56751518833,63.325934646526036,0.0776943630642361
data/AI_SD_ukiyo-e/9-956303516-905309.jpg,AI,768,768,1.0,136.5458984375,3,125.82469629358363,67.07168434854503,154.989742702908,130.80186971028647,91.68247646755643,73.68878058189352,63.028234302287146,45.30093221147513,0.41059703769990774,0.3465188037094873,0.24288415859060503,237597.78263892743,59.24293268694914,0.14916483561197916
data/AI_SD_ukiyo-e/9-9799963-702920.jpg,AI,768,768,1.0,117.0185546875,3,139.37658465350117,64.47335314309773,142.1326700846354,141.75084601508246,134.24623786078558,79.73849626805153,66.23310776910002,41.05890722564085,0.33992479305374007,0.33901162180501565,0.32106358514124417,227178.38098390604,62.82843293353134,0.13527086046006945
data/AI_SD_ukiyo-e/9-858270745-524756.jpg,AI,768,768,1.0,103.294921875,3,117.9780702944155,50.31378964938514,127.35174730088976,122.78878953721788,103.79367404513889,61.17059987542017,43.16722982495171,40.95087703040507,0.359817568872707,0.34692546174272665,0.29325696938456636,277581.8692872052,39.052502997511425,0.07132127549913195
data/AI_SD_ukiyo-e/9-827282371-850378.jpg,AI,768,768,1.0,129.826171875,3,135.21850472909432,69.77515491934693,153.68600463867188,142.63636949327258,109.33314005533855,89.28186242836547,63.70061288641206,38.866081825321565,0.3788584137616779,0.35161945173860065,0.2695221344997214,216512.54897873988,66.88484054708883,0.10379706488715278
data/AI_SD_ukiyo-e/9-956944312-655491.jpg,AI,768,768,1.0,118.0263671875,3,127.29015830711081,54.90686775063888,132.6000044080946,130.46589830186633,118.80457221137152,72.2906782449652,45.72234520025127,40.21855797153919,0.3472381687414063,0.34164960862382215,0.3111122226347715,269236.77736809384,40.915472490446106,0.11332872178819445
data/AI_SD_ukiyo-e/9-944093665-371120.jpg,AI,768,768,1.0,116.7919921875,3,113.48608341923466,51.69170566097541,106.1805419921875,125.28774515787761,108.98996310763889,61.08443840160792,46.762022473853804,43.41931239141545,0.31187536771929003,0.3679973831241958,0.32012724915651425,275080.8360583307,44.90855522096966,0.1281806098090278
data/AI_SD_ukiyo-e/9-878039314-771241.jpg,AI,768,768,1.0,103.9873046875,3,123.93735249837239,57.74551446273215,127.4518059624566,116.5264400906033,127.8338114420573,74.73740721234965,51.50108422949393,41.02604306903382,0.34278556435499774,0.31340145576675815,0.34381297987824416,269178.2318332544,49.08254554459156,0.09442816840277778
data/AI_SD_ukiyo-e/9-848479660-858391.jpg,AI,768,768,1.0,126.421875,3,129.54229736328125,66.29859273711125,133.33409966362848,135.58275689019098,119.71003553602431,79.58136254792043,61.973235892173655,53.5265978390872,0.3430902554031283,0.34887641501362343,0.3080333295832483,232913.4354082452,63.6154850779141,0.1299930148654514
data/AI_SD_ukiyo-e/9-983925067-464452.jpg,AI,768,768,1.0,109.3525390625,3,123.86780971950955,64.60844735635528,129.81280178493924,117.10922410753038,124.68140326605902,69.99269267735473,63.40804267161485,59.34234711511391,0.3493315497084936,0.31514570350633325,0.33552274678517313,258079.79149849492,55.91665398248624,0.11380683051215278
data/AI_SD_ukiyo-e/9-936114313-992838.jpg,AI,768,768,1.0,116.2734375,3,128.99497364185476,51.2075565144812,137.46683926052518,137.28676181369357,112.23131985134549,65.83651928380867,41.97134399516927,36.72947314940831,0.3552253119623921,0.354759977431008,0.2900147106066,265060.48988006235,40.94270234025147,0.13033548990885416
data/AI_SD_ukiyo-e/9-982164901-636148.jpg,AI,768,768,1.0,119.6181640625,3,104.4768478958695,60.742793849724926,109.47239854600694,112.57281324598524,91.38533189561632,70.7712507578126,62.8053185741012,43.05920420254269,0.349271635297664,0.35916350691777144,0.29156485778456454,251062.66677799736,60.862478127094796,0.08334520128038195
data/AI_SD_ukiyo-e/9-996343276-150778.jpg,AI,768,768,1.0,127.1728515625,3,109.97898695203993,44.20644083029497,105.76294793023004,120.05056254069011,104.12345038519965,57.13518605114618,38.419446403489914,31.12307756700133,0.32055501649708035,0.3638590906250186,0.315585892877901,282248.5524249189,39.942519245442526,0.1638098822699653
data/AI_SD_ukiyo-e/9-828434681-616755.jpg,AI,768,768,1.0,101.830078125,3,121.1591209129051,67.33611491584148,116.59767150878906,125.20340304904514,121.67628818088107,82.51621059057278,67.13744700369566,47.42008872628109,0.32078386018390087,0.3444599743589734,0.3347561654571257,241213.58068995975,67.77531651926154,0.04925706651475695
data/AI_SD_ukiyo-e/9-858270745-486687.jpg,AI,768,768,1.0,105.2705078125,3,101.11388425473814,55.0236550044821,114.19071112738715,102.77119615342882,86.37974548339844,77.87001261023377,40.68522954144837,31.191924183850436,0.3764425692509392,0.3387968490872311,0.2847605816618296,281053.75131097075,44.70102374546282,0.08983696831597222
data/AI_SD_ukiyo-e/9-843977573-99873.jpg,AI,768,768,1.0,129.572265625,3,123.05684407552083,59.033041468975306,128.60264587402344,127.85435824924045,112.71352810329861,78.85592075638422,48.746577180185554,41.2244913248588,0.3483556639756369,0.34632872097921225,0.30531561504515087,261137.79511057283,51.06758490077635,0.1705288357204861
data/AI_SD_ukiyo-e/9-995446556-94777.jpg,AI,768,768,1.0,123.1279296875,3,119.45114192256221,66.14977268484242,121.55586073133681,132.76651509602866,104.03104994032118,83.83486180211739,56.91088213184767,49.4038103754846,0.3392066378908822,0.37049043081312283,0.290302931295995,242635.4313073521,60.68050232645122,0.14188639322916666
data/AI_SD_ukiyo-e/9-92296554-46784.jpg,AI,768,768,1.0,111.6328125,3,123.07408029061777,64.81212494337635,130.7458987765842,121.09624396430121,117.38009813096788,79.24492127128892,59.65595255042048,51.653212182600065,0.3541116549963263,0.32797656955429816,0.3179117754493756,255443.00884927588,57.041435658057374,0.0992397732204861
data/AI_SD_ukiyo-e/9-9273450-696893.jpg,AI,768,768,1.0,120.0107421875,3,107.76621839735243,55.24870360689127,117.35154385036893,113.76440768771701,92.18270365397136,66.41035836373268,51.140009635684116,41.96330297577169,0.3629818496481391,0.3518864240871483,0.2851317262647125,264089.2006453391,51.408312360430514,0.18373616536458334
data/AI_SD_ukiyo-e/9-863622018-648848.jpg,AI,768,768,1.0,118.5546875,3,133.99799827293114,62.24180147952521,133.08007134331598,143.76136271158853,125.15256076388889,72.35736165852803,64.4164949948003,45.416354993848344,0.3310498989003664,0.3576206723595255,0.31132942874010794,233347.5579230483,60.02268838827561,0.14965311686197916
data/AI_SD_ukiyo-e/9-916310664-994855.jpg,AI,768,768,1.0,121.40234375,3,118.8150080928096,55.977787926606794,138.70628187391492,114.79144626193576,102.94729614257812,67.91829437217712,49.32591999143599,41.12129649055337,0.38913793832500715,0.32204530416524785,0.28881675750974495,261477.12758050938,50.23162263692568,0.1626434326171875
data/AI_SD_ukiyo-e/9-902550762-392144.jpg,AI,768,768,1.0,118.2958984375,3,113.58644725658276,67.21064217963401,130.73250155978732,109.72670321994357,100.30013699001736,97.7375433505923,44.74949952366112,38.87486766640275,0.38365052849563114,0.32200644199531914,0.29434302950904967,264280.3676522495,52.85065158138204,0.08295525444878472
data/AI_SD_ukiyo-e/9-974000903-584960.jpg,AI,768,768,1.0,117.6826171875,3,122.3607731571904,59.56882437971957,117.07113817003038,136.99413214789496,113.01704915364583,76.06928283166832,52.11890436834196,42.57931327487809,0.3189233911852761,0.3731973044768355,0.3078793043378884,252065.48645656795,56.20798922936893,0.08118353949652778
data/AI_SD_ukiyo-e/9-9215763-453066.jpg,AI,768,768,1.0,118.2412109375,3,127.84154595269098,58.15505007852279,140.1932830810547,134.47615729437933,108.85519748263889,72.7558796471289,52.39906502615938,39.36857381292675,0.3655391837771179,0.35063238191269364,0.28382843431018856,251582.0657895074,53.20232407115053,0.127716064453125
data/AI_SD_ukiyo-e/9-85974912-789391.jpg,AI,768,768,1.0,150.6845703125,3,123.91207207573785,67.74142862557667,120.78464084201389,131.54747009277344,119.40410529242621,80.6428580573214,69.06484234620551,49.041600291968095,0.324920294470818,0.3538731615333618,0.32120654399582027,231210.97074197177,66.88324229228785,0.2252570258246528
