path,label,width,height,aspect_ratio,size_kb,channels,mean_brightness,std_brightness
../data/AI_SD_ukiyo-e/9-927138457-701832.jpg,AI,768,768,1.0,124.923828125,3,137.79702476218895,70.36169116070596
../data/AI_SD_ukiyo-e/9-901022777-486127.jpg,AI,768,768,1.0,129.408203125,3,129.12591722276477,59.36168698862162
../data/AI_SD_ukiyo-e/9-970746969-945890.jpg,AI,768,768,1.0,127.5771484375,3,123.93685347945602,71.71223075407052
../data/AI_SD_ukiyo-e/9-904655593-921787.jpg,AI,768,768,1.0,113.4462890625,3,104.09202123571325,47.46058619979708
../data/AI_SD_ukiyo-e/9-936665859-966263.jpg,AI,768,768,1.0,123.57421875,3,131.84489158347802,67.76677527953585
../data/AI_SD_ukiyo-e/9-900703333-998435.jpg,AI,768,768,1.0,102.1669921875,3,119.44829700611255,59.61250716974834
../data/AI_SD_ukiyo-e/9-85110427-242562.jpg,AI,768,768,1.0,118.5791015625,3,130.06853795934606,65.19575124188043
../data/AI_SD_ukiyo-e/9-907676209-218533.jpg,AI,768,768,1.0,105.8447265625,3,115.99959309895833,63.31603049985773
../data/AI_SD_ukiyo-e/9-972212624-254632.jpg,AI,768,768,1.0,113.5322265625,3,125.68506707085504,56.06473761320072
../data/AI_SD_ukiyo-e/9-856562312-248996.jpg,AI,768,768,1.0,123.2314453125,3,116.73159224898727,58.31804648223723
../data/AI_SD_ukiyo-e/9-848981174-855007.jpg,AI,768,768,1.0,109.26171875,3,130.65923450611257,63.6803173098597
../data/AI_SD_ukiyo-e/9-87751948-14509.jpg,AI,768,768,1.0,125.2861328125,3,125.1945229989511,67.91086697914655
../data/AI_SD_ukiyo-e/9-845730536-664512.jpg,AI,768,768,1.0,134.5673828125,3,127.411784419307,67.32927336581444
../data/AI_SD_ukiyo-e/9-955674977-689355.jpg,AI,768,768,1.0,120.9541015625,3,114.41620551215277,56.256154667588056
../data/AI_SD_ukiyo-e/9-837307515-388201.jpg,AI,768,768,1.0,90.1064453125,3,118.8847085458261,60.399105113517486
../data/AI_SD_ukiyo-e/9-926823509-129028.jpg,AI,768,768,1.0,103.28515625,3,125.76984094690394,56.16857989115085
../data/AI_SD_ukiyo-e/9-868801440-433269.jpg,AI,768,768,1.0,124.7451171875,3,122.81747153953269,68.1867983651441
../data/AI_SD_ukiyo-e/9-922711795-731222.jpg,AI,768,768,1.0,146.2060546875,3,115.62204827202692,75.35417145278097
../data/AI_SD_ukiyo-e/9-9508490-396371.jpg,AI,768,768,1.0,106.162109375,3,121.53364506474247,67.08900694922767
../data/AI_SD_ukiyo-e/9-956303516-905309.jpg,AI,768,768,1.0,136.5458984375,3,125.82469629358363,67.07168434854503
../data/AI_SD_ukiyo-e/9-9799963-702920.jpg,AI,768,768,1.0,117.0185546875,3,139.37658465350117,64.47335314309773
../data/AI_SD_ukiyo-e/9-858270745-524756.jpg,AI,768,768,1.0,103.294921875,3,117.9780702944155,50.31378964938514
../data/AI_SD_ukiyo-e/9-827282371-850378.jpg,AI,768,768,1.0,129.826171875,3,135.21850472909432,69.77515491934693
../data/AI_SD_ukiyo-e/9-956944312-655491.jpg,AI,768,768,1.0,118.0263671875,3,127.29015830711081,54.90686775063888
../data/AI_SD_ukiyo-e/9-944093665-371120.jpg,AI,768,768,1.0,116.7919921875,3,113.48608341923466,51.69170566097541
../data/AI_SD_ukiyo-e/9-878039314-771241.jpg,AI,768,768,1.0,103.9873046875,3,123.93735249837239,57.74551446273215
../data/AI_SD_ukiyo-e/9-848479660-858391.jpg,AI,768,768,1.0,126.421875,3,129.54229736328125,66.29859273711125
../data/AI_SD_ukiyo-e/9-983925067-464452.jpg,AI,768,768,1.0,109.3525390625,3,123.86780971950955,64.60844735635528
../data/AI_SD_ukiyo-e/9-936114313-992838.jpg,AI,768,768,1.0,116.2734375,3,128.99497364185476,51.2075565144812
../data/AI_SD_ukiyo-e/9-982164901-636148.jpg,AI,768,768,1.0,119.6181640625,3,104.4768478958695,60.742793849724926
../data/AI_SD_ukiyo-e/9-996343276-150778.jpg,AI,768,768,1.0,127.1728515625,3,109.97898695203993,44.20644083029497
../data/AI_SD_ukiyo-e/9-828434681-616755.jpg,AI,768,768,1.0,101.830078125,3,121.1591209129051,67.33611491584148
../data/AI_SD_ukiyo-e/9-858270745-486687.jpg,AI,768,768,1.0,105.2705078125,3,101.11388425473814,55.0236550044821
../data/AI_SD_ukiyo-e/9-843977573-99873.jpg,AI,768,768,1.0,129.572265625,3,123.05684407552083,59.033041468975306
../data/AI_SD_ukiyo-e/9-995446556-94777.jpg,AI,768,768,1.0,123.1279296875,3,119.45114192256221,66.14977268484242
../data/AI_SD_ukiyo-e/9-92296554-46784.jpg,AI,768,768,1.0,111.6328125,3,123.07408029061777,64.81212494337635
../data/AI_SD_ukiyo-e/9-9273450-696893.jpg,AI,768,768,1.0,120.0107421875,3,107.76621839735243,55.24870360689127
../data/AI_SD_ukiyo-e/9-863622018-648848.jpg,AI,768,768,1.0,118.5546875,3,133.99799827293114,62.24180147952521
../data/AI_SD_ukiyo-e/9-916310664-994855.jpg,AI,768,768,1.0,121.40234375,3,118.8150080928096,55.977787926606794
../data/AI_SD_ukiyo-e/9-902550762-392144.jpg,AI,768,768,1.0,118.2958984375,3,113.58644725658276,67.21064217963401
../data/AI_SD_ukiyo-e/9-974000903-584960.jpg,AI,768,768,1.0,117.6826171875,3,122.3607731571904,59.56882437971957
../data/AI_SD_ukiyo-e/9-9215763-453066.jpg,AI,768,768,1.0,118.2412109375,3,127.84154595269098,58.15505007852279
../data/AI_SD_ukiyo-e/9-85974912-789391.jpg,AI,768,768,1.0,150.6845703125,3,123.91207207573785,67.74142862557667
../data/AI_SD_ukiyo-e/9-82801754-206944.jpg,AI,768,768,1.0,125.5146484375,3,122.96713991518374,61.839330602761116
../data/AI_SD_ukiyo-e/9-890184539-352648.jpg,AI,768,768,1.0,110.1611328125,3,116.43980238172743,56.334778976551306
../data/AI_SD_ukiyo-e/9-823135743-805768.jpg,AI,768,768,1.0,94.068359375,3,115.69993817364728,58.612046163884884
../data/AI_SD_ukiyo-e/9-91694454-405919.jpg,AI,768,768,1.0,120.43359375,3,131.5784719961661,62.37509348410534
../data/AI_SD_ukiyo-e/9-827046418-559946.jpg,AI,768,768,1.0,134.427734375,3,133.26523618344908,74.22757857164254
../data/AI_SD_ukiyo-e/9-966718122-49050.jpg,AI,768,768,1.0,124.04296875,3,115.89508565266927,52.25752759420323
../data/AI_SD_ukiyo-e/9-837307515-395642.jpg,AI,768,768,1.0,113.40234375,3,113.61658166956019,47.449136911024134
../data/AI_SD_ukiyo-e/9-965930374-608419.jpg,AI,768,768,1.0,125.884765625,3,128.40932888454861,53.392952798061295
../data/AI_SD_ukiyo-e/9-9273450-113395.jpg,AI,768,768,1.0,102.6044921875,3,122.0084878427011,72.99090924270693
../data/AI_SD_ukiyo-e/9-977391159-603024.jpg,AI,768,768,1.0,127.3974609375,3,122.40942043728299,54.24596395661391
../data/AI_SD_ukiyo-e/9-82427084-440472.jpg,AI,768,768,1.0,121.4599609375,3,108.46364395706742,52.30667443418472
../data/AI_SD_ukiyo-e/9-966440399-302737.jpg,AI,768,768,1.0,103.9521484375,3,128.70569921422887,70.71446206284392
../data/AI_SD_ukiyo-e/9-982270693-66381.jpg,AI,768,768,1.0,129.595703125,3,123.53040002893519,51.787222409098
../data/AI_SD_ukiyo-e/9-821584340-234696.jpg,AI,768,768,1.0,108.91015625,3,119.15804545084636,64.78089187062457
../data/AI_SD_ukiyo-e/9-988268015-120156.jpg,AI,768,768,1.0,119.0966796875,3,118.96628994411893,54.9768487581055
../data/AI_SD_ukiyo-e/9-95180924-17504.jpg,AI,768,768,1.0,118.91796875,3,131.130773473669,68.47175201337733
../data/AI_SD_ukiyo-e/9-9273450-991932.jpg,AI,768,768,1.0,132.9462890625,3,129.16381327311197,58.36140062919872
../data/AI_SD_ukiyo-e/9-96909893-993631.jpg,AI,768,768,1.0,150.546875,3,125.91578222204137,64.95805225511882
../data/AI_SD_ukiyo-e/9-879758670-428483.jpg,AI,768,768,1.0,140.0419921875,3,115.24365686487269,56.60793160066307
../data/AI_SD_ukiyo-e/9-951337832-820903.jpg,AI,768,768,1.0,116.546875,3,121.57135461877894,81.60212528244493
../data/AI_SD_ukiyo-e/9-902242943-479036.jpg,AI,768,768,1.0,127.4794921875,3,129.37541763870806,55.99739774299782
../data/AI_SD_ukiyo-e/9-84745921-830899.jpg,AI,768,768,1.0,114.654296875,3,126.45932911060474,64.3519615171392
../data/AI_SD_ukiyo-e/9-9799963-810650.jpg,AI,768,768,1.0,113.0712890625,3,119.19651003237124,63.261972670382434
../data/AI_SD_ukiyo-e/9-845448692-363474.jpg,AI,768,768,1.0,124.408203125,3,123.91346232096355,61.24625361318939
../data/AI_SD_ukiyo-e/9-922711795-133877.jpg,AI,768,768,1.0,121.9140625,3,120.19826366283276,62.98444326766062
../data/AI_SD_ukiyo-e/9-88914919-939995.jpg,AI,768,768,1.0,98.3212890625,3,131.79416176124855,65.72409505059755
../data/AI_SD_ukiyo-e/9-918839503-14560.jpg,AI,768,768,1.0,110.375,3,128.80992126464844,54.88622346160078
../data/AI_SD_ukiyo-e/9-89114128-855684.jpg,AI,768,768,1.0,114.568359375,3,105.57551574707031,55.780603500325405
../data/AI_SD_ukiyo-e/9-9508490-486529.jpg,AI,768,768,1.0,129.8564453125,3,120.53209544994213,60.13442736782059
../data/AI_SD_ukiyo-e/9-893814666-291005.jpg,AI,768,768,1.0,113.814453125,3,114.45224168565538,57.43565805862988
../data/AI_SD_ukiyo-e/9-988110594-873234.jpg,AI,768,768,1.0,130.150390625,3,119.76933514630353,55.229079064873666
../data/AI_SD_ukiyo-e/9-989476506-638389.jpg,AI,768,768,1.0,118.3642578125,3,116.54958767361111,48.14151552220969
../data/AI_SD_ukiyo-e/9-917378555-927840.jpg,AI,768,768,1.0,107.1904296875,3,117.39867259837963,58.81897326877633
../data/AI_SD_ukiyo-e/9-909039409-406748.jpg,AI,768,768,1.0,116.3994140625,3,128.78339075159144,45.4450709073548
../data/AI_SD_ukiyo-e/9-826500308-178296.jpg,AI,768,768,1.0,100.78515625,3,125.78136359320746,50.44487797133793
../data/AI_SD_ukiyo-e/9-821206748-343998.jpg,AI,768,768,1.0,114.6103515625,3,116.19965334291811,66.46520994219968
../data/AI_SD_ukiyo-e/9-926823509-480517.jpg,AI,768,768,1.0,114.3955078125,3,115.37108131691262,58.49099319802837
../data/AI_SD_ukiyo-e/9-82427084-668965.jpg,AI,768,768,1.0,107.0244140625,3,125.19898534704137,67.13033912603336
../data/AI_SD_ukiyo-e/9-928106645-132870.jpg,AI,768,768,1.0,134.08203125,3,127.13484361436632,65.14871700570734
../data/AI_SD_ukiyo-e/9-951623799-862137.jpg,AI,768,768,1.0,132.8388671875,3,107.19879602502894,62.878003826492886
../data/AI_SD_ukiyo-e/9-9273450-539198.jpg,AI,768,768,1.0,106.400390625,3,114.57204295970776,63.13685292220007
../data/AI_SD_ukiyo-e/9-950600080-372875.jpg,AI,768,768,1.0,104.7939453125,3,131.60017734103732,60.64933146532278
../data/AI_SD_ukiyo-e/9-976968479-973106.jpg,AI,768,768,1.0,133.419921875,3,111.33563119393808,55.28728780464126
../data/AI_SD_ukiyo-e/9-923979008-871662.jpg,AI,768,768,1.0,134.50390625,3,124.51528648093894,65.8704424585218
../data/AI_SD_ukiyo-e/9-849152937-217823.jpg,AI,768,768,1.0,105.14453125,3,119.32879582157841,58.515793807177715
../data/AI_SD_ukiyo-e/9-857392641-768525.jpg,AI,768,768,1.0,124.1181640625,3,135.93856472439236,68.59693256376445
../data/AI_SD_ukiyo-e/9-881915808-501846.jpg,AI,768,768,1.0,106.2890625,3,124.20624400951245,59.67558928296968
../data/AI_SD_ukiyo-e/9-940537015-181033.jpg,AI,768,768,1.0,129.482421875,3,110.23024947554977,58.32816468490047
../data/AI_SD_ukiyo-e/9-90486162-84880.jpg,AI,768,768,1.0,138.904296875,3,124.8080421730324,72.01260153000074
../data/AI_SD_ukiyo-e/9-945926205-983164.jpg,AI,768,768,1.0,119.869140625,3,127.30533006456163,55.33754509626568
../data/AI_SD_ukiyo-e/9-966759149-398843.jpg,AI,768,768,1.0,133.6015625,3,122.97967811867044,72.12206110164229
../data/AI_SD_ukiyo-e/9-827282371-738582.jpg,AI,768,768,1.0,101.5166015625,3,123.21312176739728,54.766533406676174
../data/AI_SD_ukiyo-e/9-976962352-675336.jpg,AI,768,768,1.0,120.4755859375,3,123.9416345666956,60.58685511830767
../data/AI_SD_ukiyo-e/9-982164901-335299.jpg,AI,768,768,1.0,107.1337890625,3,118.15615901240596,51.17257190966948
../data/AI_SD_ukiyo-e/9-900780792-31024.jpg,AI,768,768,1.0,123.6171875,3,119.3321374963831,64.04368643888816
../data/AI_SD_ukiyo-e/9-843977573-756400.jpg,AI,768,768,1.0,104.861328125,3,117.19066478587963,45.71703673915181
../data/AI_SD_ukiyo-e/9-919622991-403103.jpg,AI,768,768,1.0,96.8525390625,3,113.02399472837095,53.2864330028357
../data/AI_SD_ukiyo-e/9-836035972-398166.jpg,AI,768,768,1.0,110.90234375,3,121.49505897804544,59.19443622177442
../data/AI_SD_ukiyo-e/9-944093665-975385.jpg,AI,768,768,1.0,112.849609375,3,119.30324582700376,56.68077049433971
../data/AI_SD_ukiyo-e/9-926711020-639716.jpg,AI,768,768,1.0,140.634765625,3,121.9533199734158,69.54730027179826
../data/AI_SD_ukiyo-e/9-952854689-340631.jpg,AI,768,768,1.0,150.72265625,3,123.26784374095776,56.75993592849516
../data/AI_SD_ukiyo-e/9-819831304-646820.jpg,AI,768,768,1.0,133.767578125,3,124.94272924352575,69.9139230427072
../data/AI_SD_ukiyo-e/9-85974912-865443.jpg,AI,768,768,1.0,114.2666015625,3,123.38341211389613,58.07473000853117
../data/AI_SD_ukiyo-e/9-999769387-223576.jpg,AI,768,768,1.0,113.837890625,3,137.4970019305194,66.00813644937068
../data/AI_SD_ukiyo-e/9-842470432-872666.jpg,AI,768,768,1.0,105.8369140625,3,108.45463675039785,58.849098947262384
../data/AI_SD_ukiyo-e/9-90361979-557467.jpg,AI,768,768,1.0,90.2958984375,3,106.17573773419416,58.63370850589567
../data/AI_SD_ukiyo-e/9-841551077-183862.jpg,AI,768,768,1.0,123.9326171875,3,121.09444851345486,64.88520044234004
../data/AI_SD_ukiyo-e/9-845448692-830774.jpg,AI,768,768,1.0,126.3623046875,3,122.34016757541232,69.47658600944155
../data/AI_SD_ukiyo-e/9-844180531-459377.jpg,AI,768,768,1.0,127.5693359375,3,122.83898869267216,56.131328973620164
../data/AI_SD_ukiyo-e/9-903723722-692570.jpg,AI,768,768,1.0,108.259765625,3,118.99553087022569,58.43454072531723
../data/AI_SD_ukiyo-e/9-857101749-459205.jpg,AI,768,768,1.0,139.4541015625,3,108.65576906557436,77.58059569739464
../data/AI_SD_ukiyo-e/9-824647591-662717.jpg,AI,768,768,1.0,99.8115234375,3,136.54297948766637,67.73339497356908
../data/AI_SD_ukiyo-e/9-950176720-840517.jpg,AI,768,768,1.0,138.6904296875,3,115.75726035789206,66.45377463198392
../data/AI_SD_ukiyo-e/9-826422337-907421.jpg,AI,768,768,1.0,106.0458984375,3,126.55216414840133,51.39403041887366
../data/AI_SD_ukiyo-e/9-840386286-934551.jpg,AI,768,768,1.0,122.5029296875,3,125.9051609745732,73.02395773861748
../data/AI_SD_ukiyo-e/9-827417875-966244.jpg,AI,768,768,1.0,125.982421875,3,124.64386325412326,51.27180027431783
../data/AI_SD_ukiyo-e/9-916310664-823807.jpg,AI,768,768,1.0,127.548828125,3,119.44339667426215,58.754779174460616
../data/AI_SD_ukiyo-e/9-931687703-804216.jpg,AI,768,768,1.0,114.1884765625,3,113.46248937536168,53.97179503169545
../data/AI_SD_ukiyo-e/9-85142003-821955.jpg,AI,768,768,1.0,117.626953125,3,129.75500883879485,47.863078228065085
../data/AI_SD_ukiyo-e/9-980737141-422113.jpg,AI,768,768,1.0,88.71875,3,132.4689483642578,58.43061018557128
../data/AI_SD_ukiyo-e/9-983925067-425800.jpg,AI,768,768,1.0,126.0205078125,3,122.52201786747685,66.77186646965801
../data/AI_SD_ukiyo-e/9-902664599-37994.jpg,AI,768,768,1.0,122.7861328125,3,126.99602480287905,59.76020986591017
../data/AI_SD_ukiyo-e/9-976968479-22092.jpg,AI,768,768,1.0,97.8466796875,3,126.87090555826823,52.915490955688995
../data/AI_SD_ukiyo-e/9-902664599-388203.jpg,AI,768,768,1.0,100.8134765625,3,123.72577412923177,59.421592024407246
../data/AI_SD_ukiyo-e/9-856832978-413332.jpg,AI,768,768,1.0,121.646484375,3,123.58716328938802,58.75070509151853
../data/AI_SD_ukiyo-e/9-972806850-762824.jpg,AI,768,768,1.0,132.03515625,3,111.56498831289785,57.42157562176378
../data/AI_SD_ukiyo-e/9-921088556-87922.jpg,AI,768,768,1.0,123.474609375,3,124.09998575846355,52.98633243167848
../data/AI_SD_ukiyo-e/9-980270666-758994.jpg,AI,768,768,1.0,115.376953125,3,108.84003307201245,64.46674427886146
../data/AI_SD_ukiyo-e/9-977468997-605735.jpg,AI,768,768,1.0,111.2763671875,3,119.29211143211081,64.86825301718788
../data/AI_SD_ukiyo-e/9-85142003-651844.jpg,AI,768,768,1.0,118.4833984375,3,129.65159832989727,64.2682013700807
../data/AI_SD_ukiyo-e/9-869270249-234352.jpg,AI,768,768,1.0,117.8203125,3,118.65897793240018,49.159670611240834
../data/AI_SD_ukiyo-e/9-997990779-681646.jpg,AI,768,768,1.0,118.9775390625,3,125.74642435709636,58.33622091685852
../data/AI_SD_ukiyo-e/9-910237446-708458.jpg,AI,768,768,1.0,128.564453125,3,126.42894321017795,60.206464027289556
../data/AI_SD_ukiyo-e/9-828434681-895056.jpg,AI,768,768,1.0,131.5693359375,3,121.67795591001158,61.08929828638789
../data/AI_SD_ukiyo-e/9-830854576-866606.jpg,AI,768,768,1.0,118.2900390625,3,108.899737322772,52.284336358548735
../data/AI_SD_ukiyo-e/9-829422148-211792.jpg,AI,768,768,1.0,108.0234375,3,120.95258811668113,47.89200532785073
../data/AI_SD_ukiyo-e/9-920230051-598050.jpg,AI,768,768,1.0,139.19140625,3,126.66195961281106,65.2750284618043
../data/AI_SD_ukiyo-e/9-916310664-834172.jpg,AI,768,768,1.0,115.9931640625,3,118.84913296169705,51.8021375774483
../data/AI_SD_ukiyo-e/9-964411806-975976.jpg,AI,768,768,1.0,122.6005859375,3,139.5027787950304,68.57237582893787
../data/AI_SD_ukiyo-e/9-921346371-580016.jpg,AI,768,768,1.0,116.2880859375,3,122.02718607584636,64.36400125483789
../data/AI_SD_ukiyo-e/9-966440399-158309.jpg,AI,768,768,1.0,102.6884765625,3,129.2455201325593,69.58115072166333
../data/AI_SD_ukiyo-e/9-829422148-965399.jpg,AI,768,768,1.0,120.7841796875,3,133.0015693947121,64.35963494654116
../data/AI_SD_ukiyo-e/9-913440790-87845.jpg,AI,768,768,1.0,140.5107421875,3,111.43292688440394,57.774560647200424
../data/AI_SD_ukiyo-e/9-939204455-11243.jpg,AI,768,768,1.0,155.453125,3,127.85641875090423,79.05236696902328
../data/AI_SD_ukiyo-e/9-851205565-381100.jpg,AI,768,768,1.0,130.8935546875,3,122.41087849934895,70.01938612483347
../data/AI_SD_ukiyo-e/9-870859329-656130.jpg,AI,768,768,1.0,133.0546875,3,120.6501877396195,53.21334741773473
../data/AI_SD_ukiyo-e/9-832684852-229354.jpg,AI,768,768,1.0,113.380859375,3,118.04874787507234,54.39036726087828
../data/AI_SD_ukiyo-e/9-841551077-223275.jpg,AI,768,768,1.0,101.53515625,3,126.12907522696035,54.70158103929142
../data/AI_SD_ukiyo-e/9-848249753-782824.jpg,AI,768,768,1.0,122.4619140625,3,123.18240017361111,69.17025088164947
../data/AI_SD_ukiyo-e/9-869998345-581452.jpg,AI,768,768,1.0,109.1025390625,3,106.97740625452113,64.57950136570764
../data/AI_SD_ukiyo-e/9-824647591-158993.jpg,AI,768,768,1.0,111.01953125,3,110.54692925347223,40.27248938438057
../data/AI_SD_ukiyo-e/9-982278505-250583.jpg,AI,768,768,1.0,124.4228515625,3,127.376384028682,53.91193985032817
../data/AI_SD_ukiyo-e/9-985622578-870982.jpg,AI,768,768,1.0,117.7216796875,3,107.83140055338542,62.86014889901248
../data/AI_SD_ukiyo-e/9-989913168-907299.jpg,AI,768,768,1.0,133.9736328125,3,126.65848230432582,65.0633028735039
../data/AI_SD_ukiyo-e/9-91694454-94737.jpg,AI,768,768,1.0,122.6259765625,3,125.8424626103154,55.438833869038305
../data/AI_SD_ukiyo-e/9-876956579-609286.jpg,AI,768,768,1.0,120.6787109375,3,129.70286729600696,77.24852204377736
../data/AI_SD_ukiyo-e/9-970643275-274459.jpg,AI,768,768,1.0,126.2705078125,3,131.29118064597802,58.341650975937576
../data/AI_SD_ukiyo-e/9-992945247-239008.jpg,AI,768,768,1.0,143.5576171875,3,139.12662534360533,60.46903702554023
../data/AI_SD_ukiyo-e/9-895713909-254639.jpg,AI,768,768,1.0,127.17578125,3,141.45056717484087,49.48443691156597
../data/AI_SD_ukiyo-e/9-90582626-843557.jpg,AI,768,768,1.0,95.6611328125,3,110.05148371943721,52.17220476000385
../data/AI_SD_ukiyo-e/9-940223723-609699.jpg,AI,768,768,1.0,123.861328125,3,121.00079232675058,55.08777549012692
../data/AI_SD_ukiyo-e/9-904084266-389098.jpg,AI,768,768,1.0,141.767578125,3,135.06789313422308,81.29107377172303
../data/AI_SD_ukiyo-e/9-900703333-379745.jpg,AI,768,768,1.0,101.044921875,3,125.58141694245515,55.02191965886599
../data/AI_SD_ukiyo-e/9-926711020-208261.jpg,AI,768,768,1.0,121.2802734375,3,109.8809322781033,68.35298677566041
../data/AI_SD_ukiyo-e/9-987436732-670045.jpg,AI,768,768,1.0,110.767578125,3,117.96584800437644,68.03437866607678
../data/AI_SD_ukiyo-e/9-891797252-686133.jpg,AI,768,768,1.0,114.115234375,3,122.21613961678965,63.566390143677495
../data/AI_SD_ukiyo-e/9-948962584-784392.jpg,AI,768,768,1.0,116.8818359375,3,119.5398440890842,58.26860292823264
../data/AI_SD_ukiyo-e/9-982270693-740244.jpg,AI,768,768,1.0,90.9814453125,3,115.37021608705874,52.650196495300925
